,study_ID,Study,Site,Latitude,Longitude,max_Depth,mean_Depth,min_Depth,trajectory_ID,sample_size,sample_unit_size_sq_m,year,period,rawDate,sasDate,biomass_KG_wet_per_sq_m,Stipe_Density_num_per_sq_m,individual_per_sq_m,percent_cover,biomass_KG_wet_per_sq_m_STD,Stipe_Density_num_per_sq_m_STD,individual_per_sq_m_STD,percent_cover_STD,focalKelp,focalKelp_STD,focalUnit,elapsed,ROC,len,ECOREGION,PROVINCE,REALM
922,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee North,33.9014667,-120.10297,10.113,10.113,10.113,14,1,2,1987,2,10034,06/22/1987,NA,NA,0,NA,NA,NA,NA,NA,0,NA,2,378,NA,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
923,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee North,33.9014667,-120.10297,10.113,10.113,10.113,14,1,2,1988,3,10398,06/20/1988,NA,NA,5.025,NA,NA,NA,NA,NA,5.025,NA,2,364,9999,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
924,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee North,33.9014667,-120.10297,10.113,10.113,10.113,14,1,2,1989,4,10762,06/19/1989,NA,NA,2.475,NA,NA,NA,NA,NA,2.475,NA,2,364,-0.710617012,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
925,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee North,33.9014667,-120.10297,10.113,10.113,10.113,14,1,2,1990,5,11126,06/18/1990,NA,NA,1.75,NA,NA,NA,NA,NA,1.75,NA,2,364,-0.34781494,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
926,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee North,33.9014667,-120.10297,10.113,10.113,10.113,14,1,2,1991,6,11490,06/17/1991,NA,NA,1.9,NA,NA,NA,NA,NA,1.9,NA,2,364,0.082520509,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
927,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee North,33.9014667,-120.10297,10.113,10.113,10.113,14,1,2,1992,7,11861,06/22/1992,NA,NA,1.875,NA,NA,NA,NA,NA,1.875,NA,2,371,-0.013039944,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
928,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee North,33.9014667,-120.10297,10.113,10.113,10.113,14,1,2,1993,8,12225,06/21/1993,NA,NA,1.85,NA,NA,NA,NA,NA,1.85,NA,2,364,-0.013469116,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
929,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee North,33.9014667,-120.10297,10.113,10.113,10.113,14,1,2,1994,9,12436,01/18/1994,NA,NA,1.825,NA,NA,NA,NA,NA,1.825,NA,2,211,-0.023551964,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
930,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee North,33.9014667,-120.10297,10.113,10.113,10.113,14,1,2,1995,10,12988,07/24/1995,NA,NA,0.9,NA,NA,NA,NA,NA,0.9,NA,2,552,-0.467771773,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
931,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee North,33.9014667,-120.10297,10.113,10.113,10.113,14,1,2,1996,11,13366,08/05/1996,NA,NA,1.708333,NA,NA,NA,NA,NA,1.708333333,NA,2,378,0.61926181,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
932,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee North,33.9014667,-120.10297,10.113,10.113,10.113,14,1,2,1997,12,13702,07/07/1997,NA,NA,1.916667,NA,NA,NA,NA,NA,1.916666667,NA,2,336,0.125086526,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
933,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee North,33.9014667,-120.10297,10.113,10.113,10.113,14,1,2,1998,13,14136,09/14/1998,NA,NA,6.791667,NA,NA,NA,NA,NA,6.791666667,NA,2,434,1.064702744,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
934,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee North,33.9014667,-120.10297,10.113,10.113,10.113,14,1,2,1999,14,14444,07/19/1999,NA,NA,2.708333,NA,NA,NA,NA,NA,2.708333333,NA,2,308,-1.090251008,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
935,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee North,33.9014667,-120.10297,10.113,10.113,10.113,14,1,2,2000,15,14808,07/17/2000,NA,NA,0.041667,NA,NA,NA,NA,NA,0.041666667,NA,2,364,-4.188722391,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
936,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee North,33.9014667,-120.10297,10.113,10.113,10.113,14,1,2,2001,16,15186,07/30/2001,NA,NA,3.916667,NA,NA,NA,NA,NA,3.916666667,NA,2,378,4.390048728,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
937,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee North,33.9014667,-120.10297,10.113,10.113,10.113,14,1,2,2002,17,15543,07/22/2002,NA,NA,2.333333,NA,NA,NA,NA,NA,2.333333333,NA,2,357,-0.529912365,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
938,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee North,33.9014667,-120.10297,10.113,10.113,10.113,14,1,2,2003,18,15921,08/04/2003,NA,NA,1.708333,NA,NA,NA,NA,NA,1.708333333,NA,2,378,-0.301263248,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
939,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee North,33.9014667,-120.10297,10.113,10.113,10.113,14,1,2,2004,19,16306,08/23/2004,NA,NA,0.458333,NA,NA,NA,NA,NA,0.458333333,NA,2,385,-1.248184283,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
940,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee North,33.9014667,-120.10297,10.113,10.113,10.113,14,1,2,2005,20,16628,07/11/2005,NA,NA,1.5,NA,NA,NA,NA,NA,1.5,NA,2,322,1.344872807,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
941,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee North,33.9014667,-120.10297,10.113,10.113,10.113,14,1,2,2006,21,17020,08/07/2006,NA,NA,1.25,NA,NA,NA,NA,NA,1.25,NA,2,392,-0.169879971,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
942,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee North,33.9014667,-120.10297,10.113,10.113,10.113,14,1,2,2007,22,17433,09/24/2007,NA,NA,1.791667,NA,NA,NA,NA,NA,1.791666667,NA,2,413,0.318380142,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
943,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee North,33.9014667,-120.10297,10.113,10.113,10.113,14,1,2,2008,23,17804,09/29/2008,NA,NA,3.833333,NA,NA,NA,NA,NA,3.833333333,NA,2,371,0.748800365,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
944,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee North,33.9014667,-120.10297,10.113,10.113,10.113,14,1,2,2009,24,18091,07/13/2009,NA,NA,2.125,NA,NA,NA,NA,NA,2.125,NA,2,287,-0.75081521,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
945,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee North,33.9014667,-120.10297,10.113,10.113,10.113,14,1,2,2010,25,18490,08/16/2010,NA,NA,1.916667,NA,NA,NA,NA,NA,1.916666667,NA,2,399,-0.094456246,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
946,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee North,33.9014667,-120.10297,10.113,10.113,10.113,14,1,2,2011,26,18855,08/16/2011,NA,NA,4.166667,NA,NA,NA,NA,NA,4.166666667,NA,2,365,0.777060659,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
947,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee South,33.8975333,-120.10075,14.24,14.24,14.24,15,1,2,1986,1,9656,06/09/1986,NA,NA,0,NA,NA,NA,NA,NA,0,NA,2,NA,NA,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
948,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee South,33.8975333,-120.10075,14.24,14.24,14.24,15,1,2,1987,2,10034,06/22/1987,NA,NA,0,NA,NA,NA,NA,NA,0,NA,2,378,NA,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
949,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee South,33.8975333,-120.10075,14.24,14.24,14.24,15,1,2,1988,3,10398,06/20/1988,NA,NA,4.9,NA,NA,NA,NA,NA,4.9,NA,2,364,9999,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
950,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee South,33.8975333,-120.10075,14.24,14.24,14.24,15,1,2,1989,4,10762,06/19/1989,NA,NA,2.975,NA,NA,NA,NA,NA,2.975,NA,2,364,-0.500704735,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
951,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee South,33.8975333,-120.10075,14.24,14.24,14.24,15,1,2,1990,5,11126,06/18/1990,NA,NA,1.425,NA,NA,NA,NA,NA,1.425,NA,2,364,-0.738599946,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
952,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee South,33.8975333,-120.10075,14.24,14.24,14.24,15,1,2,1991,6,11490,06/17/1991,NA,NA,0.975,NA,NA,NA,NA,NA,0.975,NA,2,364,-0.380792814,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
953,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee South,33.8975333,-120.10075,14.24,14.24,14.24,15,1,2,1992,7,11861,06/22/1992,NA,NA,1.525,NA,NA,NA,NA,NA,1.525,NA,2,371,0.440379482,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
954,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee South,33.8975333,-120.10075,14.24,14.24,14.24,15,1,2,1993,8,12225,06/21/1993,NA,NA,1.225,NA,NA,NA,NA,NA,1.225,NA,2,364,-0.21980581,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
955,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee South,33.8975333,-120.10075,14.24,14.24,14.24,15,1,2,1994,9,12436,01/18/1994,NA,NA,0.65,NA,NA,NA,NA,NA,0.65,NA,2,211,-1.09700286,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
956,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee South,33.8975333,-120.10075,14.24,14.24,14.24,15,1,2,1995,10,12988,07/24/1995,NA,NA,1.275,NA,NA,NA,NA,NA,1.275,NA,2,552,0.44579629,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
957,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee South,33.8975333,-120.10075,14.24,14.24,14.24,15,1,2,1996,11,13366,08/05/1996,NA,NA,2.916667,NA,NA,NA,NA,NA,2.916666667,NA,2,378,0.799583688,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
958,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee South,33.8975333,-120.10075,14.24,14.24,14.24,15,1,2,1997,12,13702,07/07/1997,NA,NA,1.041667,NA,NA,NA,NA,NA,1.041666667,NA,2,336,-1.119251465,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
959,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee South,33.8975333,-120.10075,14.24,14.24,14.24,15,1,2,1998,13,14115,08/24/1998,NA,NA,2.041667,NA,NA,NA,NA,NA,2.041666667,NA,2,413,0.59514036,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
960,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee South,33.8975333,-120.10075,14.24,14.24,14.24,15,1,2,1999,14,14444,07/19/1999,NA,NA,2.208333,NA,NA,NA,NA,NA,2.208333333,NA,2,329,0.087117804,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
961,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee South,33.8975333,-120.10075,14.24,14.24,14.24,15,1,2,2000,15,14808,07/17/2000,NA,NA,1.583333,NA,NA,NA,NA,NA,1.583333333,NA,2,364,-0.333848287,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
962,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee South,33.8975333,-120.10075,14.24,14.24,14.24,15,1,2,2001,16,15186,07/30/2001,NA,NA,0,NA,NA,NA,NA,NA,0,NA,2,378,-9999,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
963,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee South,33.8975333,-120.10075,14.24,14.24,14.24,15,1,2,2002,17,15543,07/22/2002,NA,NA,1.958333,NA,NA,NA,NA,NA,1.958333333,NA,2,357,9999,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
964,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee South,33.8975333,-120.10075,14.24,14.24,14.24,15,1,2,2003,18,15921,08/04/2003,NA,NA,1.666667,NA,NA,NA,NA,NA,1.666666667,NA,2,378,-0.155828547,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
965,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee South,33.8975333,-120.10075,14.24,14.24,14.24,15,1,2,2004,19,16306,08/23/2004,NA,NA,1.541667,NA,NA,NA,NA,NA,1.541666667,NA,2,385,-0.073962216,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
966,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee South,33.8975333,-120.10075,14.24,14.24,14.24,15,1,2,2005,20,16628,07/11/2005,NA,NA,0.791667,NA,NA,NA,NA,NA,0.791666667,NA,2,322,-0.755998231,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
967,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee South,33.8975333,-120.10075,14.24,14.24,14.24,15,1,2,2006,21,17020,08/07/2006,NA,NA,1.833333,NA,NA,NA,NA,NA,1.833333333,NA,2,392,0.782446242,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
968,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee South,33.8975333,-120.10075,14.24,14.24,14.24,15,1,2,2007,22,17370,07/23/2007,NA,NA,1.208333,NA,NA,NA,NA,NA,1.208333333,NA,2,350,-0.435058463,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
969,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee South,33.8975333,-120.10075,14.24,14.24,14.24,15,1,2,2008,23,17755,08/11/2008,NA,NA,0.916667,NA,NA,NA,NA,NA,0.916666667,NA,2,385,-0.262081937,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
970,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee South,33.8975333,-120.10075,14.24,14.24,14.24,15,1,2,2009,24,18161,09/21/2009,NA,NA,1.041667,NA,NA,NA,NA,NA,1.041666667,NA,2,406,0.115002805,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
971,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee South,33.8975333,-120.10075,14.24,14.24,14.24,15,1,2,2010,25,18518,09/13/2010,NA,NA,1.083333,NA,NA,NA,NA,NA,1.083333333,NA,2,357,0.040127074,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
972,5,Channel_Islands_National_Park,Santa Rosa Island-Johnson's Lee South,33.8975333,-120.10075,14.24,14.24,14.24,15,1,2,2011,26,18856,08/17/2011,NA,NA,2.416667,NA,NA,NA,NA,NA,2.416666667,NA,2,338,0.86703269,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
973,5,Channel_Islands_National_Park,Santa Rosa Island-Rodes Reef,34.0326167,-120.107,13.646,13.646,13.646,16,1,2,1986,1,9656,06/09/1986,NA,NA,0,NA,NA,NA,NA,NA,0,NA,2,NA,NA,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
974,5,Channel_Islands_National_Park,Santa Rosa Island-Rodes Reef,34.0326167,-120.107,13.646,13.646,13.646,16,1,2,1987,2,10034,06/22/1987,NA,NA,0,NA,NA,NA,NA,NA,0,NA,2,378,NA,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
975,5,Channel_Islands_National_Park,Santa Rosa Island-Rodes Reef,34.0326167,-120.107,13.646,13.646,13.646,16,1,2,1988,3,10398,06/20/1988,NA,NA,2.075,NA,NA,NA,NA,NA,2.075,NA,2,364,9999,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
976,5,Channel_Islands_National_Park,Santa Rosa Island-Rodes Reef,34.0326167,-120.107,13.646,13.646,13.646,16,1,2,1989,4,10762,06/19/1989,NA,NA,3.55,NA,NA,NA,NA,NA,3.55,NA,2,364,0.538830497,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
977,5,Channel_Islands_National_Park,Santa Rosa Island-Rodes Reef,34.0326167,-120.107,13.646,13.646,13.646,16,1,2,1990,5,11126,06/18/1990,NA,NA,0.15,NA,NA,NA,NA,NA,0.15,NA,2,364,-3.174933205,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
978,5,Channel_Islands_National_Park,Santa Rosa Island-Rodes Reef,34.0326167,-120.107,13.646,13.646,13.646,16,1,2,1991,6,11490,06/17/1991,NA,NA,0.6,NA,NA,NA,NA,NA,0.6,NA,2,364,1.391054987,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
979,5,Channel_Islands_National_Park,Santa Rosa Island-Rodes Reef,34.0326167,-120.107,13.646,13.646,13.646,16,1,2,1992,7,11861,06/22/1992,NA,NA,0.2,NA,NA,NA,NA,NA,0.2,NA,2,371,-1.081585279,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
980,5,Channel_Islands_National_Park,Santa Rosa Island-Rodes Reef,34.0326167,-120.107,13.646,13.646,13.646,16,1,2,1993,8,12225,06/21/1993,NA,NA,0.25,NA,NA,NA,NA,NA,0.25,NA,2,364,0.223909841,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
981,5,Channel_Islands_National_Park,Santa Rosa Island-Rodes Reef,34.0326167,-120.107,13.646,13.646,13.646,16,1,2,1994,9,12436,01/18/1994,NA,NA,0.175,NA,NA,NA,NA,NA,0.175,NA,2,211,-0.617419542,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
982,5,Channel_Islands_National_Park,Santa Rosa Island-Rodes Reef,34.0326167,-120.107,13.646,13.646,13.646,16,1,2,1995,10,13016,08/21/1995,NA,NA,0,NA,NA,NA,NA,NA,0,NA,2,580,-9999,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
983,5,Channel_Islands_National_Park,Santa Rosa Island-Rodes Reef,34.0326167,-120.107,13.646,13.646,13.646,16,1,2,1996,11,13338,07/08/1996,NA,NA,0.208333,NA,NA,NA,NA,NA,0.208333333,NA,2,322,9999,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
984,5,Channel_Islands_National_Park,Santa Rosa Island-Rodes Reef,34.0326167,-120.107,13.646,13.646,13.646,16,1,2,1997,12,13716,07/21/1997,NA,NA,0.208333,NA,NA,NA,NA,NA,0.208333333,NA,2,378,1.39E-11,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
985,5,Channel_Islands_National_Park,Santa Rosa Island-Rodes Reef,34.0326167,-120.107,13.646,13.646,13.646,16,1,2,1998,13,14066,07/06/1998,NA,NA,0.375,NA,NA,NA,NA,NA,0.375,NA,2,350,0.61339737,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
986,5,Channel_Islands_National_Park,Santa Rosa Island-Rodes Reef,34.0326167,-120.107,13.646,13.646,13.646,16,1,2,1999,14,14423,06/28/1999,NA,NA,0,NA,NA,NA,NA,NA,0,NA,2,357,-9999,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
987,5,Channel_Islands_National_Park,Santa Rosa Island-Rodes Reef,34.0326167,-120.107,13.646,13.646,13.646,16,1,2,2000,15,14822,07/31/2000,NA,NA,0,NA,NA,NA,NA,NA,0,NA,2,399,NA,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
988,5,Channel_Islands_National_Park,Santa Rosa Island-Rodes Reef,34.0326167,-120.107,13.646,13.646,13.646,16,1,2,2001,16,15172,07/16/2001,NA,NA,0,NA,NA,NA,NA,NA,0,NA,2,350,NA,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
989,5,Channel_Islands_National_Park,Santa Rosa Island-Rodes Reef,34.0326167,-120.107,13.646,13.646,13.646,16,1,2,2002,17,15529,07/08/2002,NA,NA,0,NA,NA,NA,NA,NA,0,NA,2,357,NA,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
990,5,Channel_Islands_National_Park,Santa Rosa Island-Rodes Reef,34.0326167,-120.107,13.646,13.646,13.646,16,1,2,2003,18,15935,08/18/2003,NA,NA,0.583333,NA,NA,NA,NA,NA,0.583333333,NA,2,406,9999,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
991,5,Channel_Islands_National_Park,Santa Rosa Island-Rodes Reef,34.0326167,-120.107,13.646,13.646,13.646,16,1,2,2004,19,16278,07/26/2004,NA,NA,0.166667,NA,NA,NA,NA,NA,0.166666667,NA,2,343,-1.334028205,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
992,5,Channel_Islands_National_Park,Santa Rosa Island-Rodes Reef,34.0326167,-120.107,13.646,13.646,13.646,16,1,2,2005,20,16600,06/13/2005,NA,NA,0.208333,NA,NA,NA,NA,NA,0.208333333,NA,2,322,0.253115472,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
993,5,Channel_Islands_National_Park,Santa Rosa Island-Rodes Reef,34.0326167,-120.107,13.646,13.646,13.646,16,1,2,2006,21,16971,06/19/2006,NA,NA,0.041667,NA,NA,NA,NA,NA,0.041666667,NA,2,371,-1.584493794,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
994,5,Channel_Islands_National_Park,Santa Rosa Island-Rodes Reef,34.0326167,-120.107,13.646,13.646,13.646,16,1,2,2007,22,17356,07/09/2007,NA,NA,0.208333,NA,NA,NA,NA,NA,0.208333333,NA,2,385,1.526875838,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
995,5,Channel_Islands_National_Park,Santa Rosa Island-Rodes Reef,34.0326167,-120.107,13.646,13.646,13.646,16,1,2,2008,23,17741,07/28/2008,NA,NA,0.125,NA,NA,NA,NA,NA,0.125,NA,2,385,-0.484620933,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
996,5,Channel_Islands_National_Park,Santa Rosa Island-Rodes Reef,34.0326167,-120.107,13.646,13.646,13.646,16,1,2,2009,24,18049,06/01/2009,NA,NA,0,NA,NA,NA,NA,NA,0,NA,2,308,-9999,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
997,5,Channel_Islands_National_Park,Santa Rosa Island-Rodes Reef,34.0326167,-120.107,13.646,13.646,13.646,16,1,2,2010,25,18441,06/28/2010,NA,NA,0,NA,NA,NA,NA,NA,0,NA,2,392,NA,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
998,5,Channel_Islands_National_Park,Santa Rosa Island-Rodes Reef,34.0326167,-120.107,13.646,13.646,13.646,16,1,2,2011,26,18882,09/12/2011,NA,NA,0,NA,NA,NA,NA,NA,0,NA,2,441,NA,26,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific
999,6,SA_Gansbaai_kelp_data,Kruis,-34.624141,19.318095,8.2,6.3061,4.4,1,33,1,1992,1,12007,11/15/1992,NA,1.545455,NA,NA,NA,2.476021,NA,NA,1.545454546,2.476021369,3,NA,NA,5,Agulhas Bank,Agulhas,Temperate Southern Africa
1000,6,SA_Gansbaai_kelp_data,Kruis,-34.624141,19.318095,8.2,7.0697,5.8,1,33,1,1993,2,12188,05/15/1993,NA,3.666667,NA,NA,NA,4.413521,NA,NA,3.666666667,4.413520892,3,181,1.743443008,5,Agulhas Bank,Agulhas,Temperate Southern Africa
1001,6,SA_Gansbaai_kelp_data,Kruis,-34.624141,19.318095,9.2,6.7394,5,1,33,1,1993,3,12372,11/15/1993,NA,3.969697,NA,NA,NA,5.50843,NA,NA,3.96969697,5.508430178,3,184,0.157626769,5,Agulhas Bank,Agulhas,Temperate Southern Africa
1002,6,SA_Gansbaai_kelp_data,Kruis,-34.624141,19.318095,8.8,7.1303,5.1,1,33,1,1994,4,12553,05/15/1994,NA,5.606061,NA,NA,NA,7.67683,NA,NA,5.606060606,7.676829562,3,181,0.696514601,5,Agulhas Bank,Agulhas,Temperate Southern Africa
1003,6,SA_Gansbaai_kelp_data,Kruis,-34.624141,19.318095,8,7.0242,5.2,1,33,1,1994,5,12737,11/15/1994,NA,8.121212,NA,NA,NA,6.426301,NA,NA,8.121212121,6.426301307,3,184,0.735722987,5,Agulhas Bank,Agulhas,Temperate Southern Africa
1004,6,SA_Gansbaai_kelp_data,Romans Bay,-34.60877,19.32826,7.8,4.5783,3.1,2,23,1,1992,1,11823,05/15/1992,NA,13.08696,NA,NA,NA,18.25305,NA,NA,13.08695652,18.25305216,3,NA,NA,5,Agulhas Bank,Agulhas,Temperate Southern Africa
1005,6,SA_Gansbaai_kelp_data,Romans Bay,-34.60877,19.32826,6.2,4.0935,3,2,31,1,1992,2,12007,11/15/1992,NA,3.483871,NA,NA,NA,4.365554,NA,NA,3.483870968,4.36555432,3,184,-2.6271639,5,Agulhas Bank,Agulhas,Temperate Southern Africa
1006,6,SA_Gansbaai_kelp_data,Romans Bay,-34.60877,19.32826,6.6,4.5739,3.2,2,23,1,1993,3,12188,05/15/1993,NA,8.043478,NA,NA,NA,8.530577,NA,NA,8.043478261,8.530577412,3,181,1.688459108,5,Agulhas Bank,Agulhas,Temperate Southern Africa
1007,6,SA_Gansbaai_kelp_data,Romans Bay,-34.60877,19.32826,6.2,4.02,3,2,20,1,1993,4,12372,11/15/1993,NA,2.95,NA,NA,NA,4.477723,NA,NA,2.95,4.477722635,3,184,-1.991121545,5,Agulhas Bank,Agulhas,Temperate Southern Africa
1008,6,SA_Gansbaai_kelp_data,Romans Bay,-34.60877,19.32826,6.9,4.1111,3,2,27,1,1994,5,12553,05/15/1994,NA,7.592593,NA,NA,NA,9.592703,NA,NA,7.592592593,9.592702592,3,181,1.907710724,5,Agulhas Bank,Agulhas,Temperate Southern Africa
