"","group_name","mean","se","p","lower_0.99","upper_0.99","lower_0.95","upper_0.95","lower_0.9","upper_0.9","lower_0.99_q","lower_0.95_q","lower_0.9_q","upper_0.9_q","upper_0.95_q","upper_0.99_q","SiteName","group_num","study_num","Rhat","Rhat_upper_CI","parameter","grouping","Period","StudyName2","Site2","REALM"
"184","Bassian",-0.00871404921815763,0.0514267408483863,0.43075,-0.138857118011832,0.123970019405336,-0.100666158866283,0.101020410402304,-0.0933065857750451,0.0746951594427788,-0.144409328641612,-0.107810997603628,-0.0916245784454712,0.0770963568770635,0.094582320632234,0.119992979283813,"KelpCover_Australia_Victoria-Olives, Westen Central Victoria-26-46:KelpCover_Australia_Victoria",3,25,1.00065563705067,1.00290491919736,"site_slope","Ecoregion","1900-2015","KelpCover_Australia_Victoria-Olives, Westen Central Victoria-26-46:KelpCover_Australia_Victoria",211,"Temperate Australasia"
"185","Bassian",-0.00835767723189625,0.0424497455369801,0.43425,-0.120457417796046,0.096760807883768,-0.0890163077832953,0.0796482038281512,-0.075387770453591,0.0648896344147992,-0.119808695433981,-0.0955365989617842,-0.0790122636661126,0.0614447689222674,0.0746181233771839,0.0998111506834595,"KelpCover_Australia_Victoria-Merlan Inner, Port Phillip Heads-26-38:KelpCover_Australia_Victoria",3,25,0.999911773641516,1.00101822714021,"site_slope","Ecoregion","1900-2015","KelpCover_Australia_Victoria-Merlan Inner, Port Phillip Heads-26-38:KelpCover_Australia_Victoria",212,"Temperate Australasia"
"186","Bassian",-0.00826993004694242,0.0168264168505614,0.31075,-0.0499578193649401,0.0346924892892765,-0.0415891951123564,0.0242263578579734,-0.0354816515479156,0.0199168016490105,-0.0510857086806579,-0.0410005633040682,-0.0362188477474893,0.0193654908670416,0.0252369478935803,0.0339326214966969,"KelpCover_Temperate_Australia-Dennes Point.Tinderbox External.TAS.4-11-134:KelpCover_Temperate_Australia",3,26,1.00151650204842,1.00576815317128,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Dennes Point.Tinderbox External.TAS.4-11-134:KelpCover_Temperate_Australia",213,"Temperate Australasia"
"187","Bassian",-0.00685268669985178,0.0367082685129894,0.43325,-0.105922560391758,0.0816799723216581,-0.0807892435631096,0.0607047751919113,-0.0664135590989838,0.0527761779141926,-0.101690230761615,-0.0788008801431356,-0.0662796863311596,0.0531326481438817,0.064285678082929,0.0872990093069333,"KelpCover_Australia_Victoria-Annulus (Popes Eye), Port Phillip Heads-26-2:KelpCover_Australia_Victoria",3,25,1.00204069844083,1.00629137276746,"site_slope","Ecoregion","1900-2015","KelpCover_Australia_Victoria-Annulus (Popes Eye), Port Phillip Heads-26-2:KelpCover_Australia_Victoria",214,"Temperate Australasia"
"188","Bassian",-0.00636275707521635,0.0360279444167208,0.41825,-0.0992776802700208,0.0854269867204129,-0.0764243781185525,0.0644657693740561,-0.0634852109054893,0.0545107804399473,-0.0990685233155653,-0.0756068038962516,-0.0634256183445501,0.0547791546782066,0.0656997481463379,0.0854318779364202,"KelpCover_Australia_Victoria-Merlan Outer, Port Phillip Heads-26-39:KelpCover_Australia_Victoria",3,25,0.999463342065179,1.00025487938909,"site_slope","Ecoregion","1900-2015","KelpCover_Australia_Victoria-Merlan Outer, Port Phillip Heads-26-39:KelpCover_Australia_Victoria",215,"Temperate Australasia"
"189","Bassian",-0.00612739632413027,0.0367514912450497,0.42675,-0.0993078934580533,0.0908815289142033,-0.0764535575278835,0.067719276503025,-0.0690003786819915,0.0514282819557995,-0.0992841623425871,-0.076448562163904,-0.0654056917017149,0.0561218735055131,0.067720820977567,0.0908915970000858,"KelpCover_Temperate_Australia-Waterhouse Island (central).North Coast.TAS.7-11-533:KelpCover_Temperate_Australia",3,26,1.00554177730141,1.01369034161646,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Waterhouse Island (central).North Coast.TAS.7-11-533:KelpCover_Temperate_Australia",216,"Temperate Australasia"
"190","Bassian",-0.00479707227955777,0.0514596795956267,0.46075,-0.128116739209185,0.133275319396675,-0.108184395398302,0.0934227903613208,-0.0900450982431748,0.0781138769245228,-0.139204614432515,-0.10608058022213,-0.0886382815431117,0.080367364527566,0.0969912831581713,0.130979836476691,"KelpCover_Australia_Victoria-Ingoldsby Inner, Westen Central Victoria-26-25:KelpCover_Australia_Victoria",3,25,1.00003104875826,1.00169438427252,"site_slope","Ecoregion","1900-2015","KelpCover_Australia_Victoria-Ingoldsby Inner, Westen Central Victoria-26-25:KelpCover_Australia_Victoria",217,"Temperate Australasia"
"191","Bassian",-0.00477934490435414,0.0303036092293627,0.4335,-0.0865377659043843,0.0677784774027265,-0.0608982288224696,0.0576519478129299,-0.0535717023284172,0.0465210066847765,-0.0844227819439387,-0.0653132317647018,-0.055295725846603,0.0455096300727615,0.053944732130466,0.0693384880164946,"KelpCover_Temperate_Australia-Sarah Island.Bathurst Harbour.TAS.15-11-429:KelpCover_Temperate_Australia",3,26,0.999809385061033,1.00059719642543,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Sarah Island.Bathurst Harbour.TAS.15-11-429:KelpCover_Temperate_Australia",218,"Temperate Australasia"
"192","Bassian",-0.00382667663689308,0.0328949560863375,0.44875,-0.0951228601389143,0.080993142489549,-0.0684725944738755,0.0622472160875166,-0.0584003926013827,0.0487601150866788,-0.0938231820833378,-0.0711910983246371,-0.0583509940503573,0.0490484001324374,0.0605372755718129,0.0825699894866863,"KelpCover_Temperate_Australia-Ile des Phoques.Maria External.TAS.0-11-230:KelpCover_Temperate_Australia",3,26,0.99941312344036,0.999825126094201,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Ile des Phoques.Maria External.TAS.0-11-230:KelpCover_Temperate_Australia",219,"Temperate Australasia"
"193","Bassian",-0.00235901677063106,0.0186931214153697,0.4555,-0.0563315453791874,0.0464029120200772,-0.0386193958123255,0.0347213399239528,-0.0324063760268533,0.028482739484259,-0.0523565471317073,-0.0385643130052056,-0.0325206286188141,0.0283466653637952,0.0349790437088612,0.0523343843173198,"KelpCover_Temperate_Australia-Return Point.Maria Island Reserve.TAS.1-11-412:KelpCover_Temperate_Australia",3,26,1.00136457634132,1.00328844838499,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Return Point.Maria Island Reserve.TAS.1-11-412:KelpCover_Temperate_Australia",220,"Temperate Australasia"
"194","Bassian",-0.142652345270599,0.0380470618325511,0.00025,-0.238466065100418,-0.0399868725053768,-0.216551390985808,-0.0696884967868555,-0.204183400082825,-0.0794652214124593,-0.244051977334127,-0.216728604174635,-0.205740567031576,-0.0805657679704807,-0.0697731968557306,-0.0435905957386451,"KelpCover_Temperate_Australia-Barrel Rock.Northern.TAS.22-11-18:KelpCover_Temperate_Australia",3,26,0.999754946964877,0.999964341560184,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Barrel Rock.Northern.TAS.22-11-18:KelpCover_Temperate_Australia",140,"Temperate Australasia"
"195","Bassian",-0.132619840214359,0.0178805710003372,0,-0.177598340257199,-0.0845581212548403,-0.167707498035445,-0.0976808428331952,-0.161244713834076,-0.102346082158902,-0.177426565359224,-0.167700154573281,-0.16172100024476,-0.1027289075203,-0.0976785270481619,-0.0845568490573703,"KelpCover_Temperate_Australia-Point Leseuer.Maria External.TAS.0-11-390:KelpCover_Temperate_Australia",3,26,0.999842525944348,1.00136931547239,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Point Leseuer.Maria External.TAS.0-11-390:KelpCover_Temperate_Australia",141,"Temperate Australasia"
"196","Bassian",-0.113897950434807,0.019332064497248,0,-0.164165439645319,-0.0605463726663872,-0.151385522452422,-0.0765344911376464,-0.145075516983158,-0.0819178012142946,-0.163759957753492,-0.150559620151032,-0.145240868091386,-0.0820163864514217,-0.0753201536742918,-0.0605436115896206,"KelpCover_Temperate_Australia-Point Holme Lookout.Maria Island Vincinity.TAS.2-11-389:KelpCover_Temperate_Australia",3,26,1.00053913284268,1.00336109336165,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Point Holme Lookout.Maria Island Vincinity.TAS.2-11-389:KelpCover_Temperate_Australia",142,"Temperate Australasia"
"197","Bassian",-0.0874678329755936,0.0450336708452784,0.02725,-0.201740559744786,0.0304289604067905,-0.171851702881188,0.0045628883701235,-0.165759976696057,-0.0183598885209368,-0.201303539210221,-0.175841552001294,-0.162538888031975,-0.0128719441876914,0.00188941535999254,0.0310280853765153,"KelpCover_Australia_Victoria-Eagle Rock Out, Westen Central Victoria-26-13:KelpCover_Australia_Victoria",3,25,1.00039125994486,1.00295553098859,"site_slope","Ecoregion","1900-2015","KelpCover_Australia_Victoria-Eagle Rock Out, Westen Central Victoria-26-13:KelpCover_Australia_Victoria",143,"Temperate Australasia"
"198","Bassian",-0.0842988343023389,0.0451056500794878,0.02925,-0.205390986505283,0.0310601212444157,-0.16780262672217,0.00904059738406589,-0.157617404100415,-0.0105402898252667,-0.202078967047791,-0.174083285800797,-0.157854334292496,-0.0105479762292127,0.00323988857239519,0.035376972498285,"KelpCover_Temperate_Australia-Shark Jaw.Port Davey.TAS.16-11-445:KelpCover_Temperate_Australia",3,26,1.00020528298417,1.00177899978825,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Shark Jaw.Port Davey.TAS.16-11-445:KelpCover_Temperate_Australia",144,"Temperate Australasia"
"199","Bassian",-0.0828367960566454,0.0485095896027004,0.04325,-0.220577401641724,0.0291868324822542,-0.176345591778897,0.0116353113200919,-0.160159813153832,-0.00240531158537368,-0.214500683936707,-0.179880525917482,-0.161664713344876,-0.00384003292848039,0.00913590729794293,0.0370860205401525,"KelpCover_Australia_Victoria-RAAF Base, Port Phillip Bay North-26-58:KelpCover_Australia_Victoria",3,25,1.00054667116305,1.00267552061178,"site_slope","Ecoregion","1900-2015","KelpCover_Australia_Victoria-RAAF Base, Port Phillip Bay North-26-58:KelpCover_Australia_Victoria",145,"Temperate Australasia"
"200","Bassian",-0.0748430081925796,0.0337165883463556,0.01275,-0.160824138584335,0.0113766650595702,-0.139575981817987,-0.00709935076230653,-0.128873667763902,-0.0185419870388551,-0.16122156700138,-0.142135107246527,-0.131517474133352,-0.0202440856555912,-0.00942091887464484,0.0109285979181926,"KelpCover_Temperate_Australia-Rocky Cape.North West.TAS.9-11-420:KelpCover_Temperate_Australia",3,26,1.0005913572031,1.0031792202352,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Rocky Cape.North West.TAS.9-11-420:KelpCover_Temperate_Australia",146,"Temperate Australasia"
"201","Bassian",-0.0682565013285445,0.0359523101197096,0.02875,-0.16204060855059,0.0190721237977313,-0.136762055681562,0.00274576420422904,-0.129444516324482,-0.011326204021414,-0.15961280313798,-0.137739288776891,-0.127574609622004,-0.00914906519973969,0.00179050877567555,0.0246440561084242,"KelpCover_Temperate_Australia-Horseshoe Reef.Northern.TAS.22-11-225:KelpCover_Temperate_Australia",3,26,1.00538271350009,1.01578597641381,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Horseshoe Reef.Northern.TAS.22-11-225:KelpCover_Temperate_Australia",147,"Temperate Australasia"
"202","Bassian",-0.065234324240761,0.037396782154129,0.03925,-0.158172994824452,0.0342779210661415,-0.140305823601015,0.00622781489778518,-0.12408934523202,-0.000983366681008638,-0.160038351291472,-0.137589593977943,-0.127457687351897,-0.00398140952619787,0.00953078438574228,0.0340030838870634,"KelpCover_Australia_Victoria-Twin Reefs, Bunurong-26-70:KelpCover_Australia_Victoria",3,25,1.00058575371493,1.00098671842982,"site_slope","Ecoregion","1900-2015","KelpCover_Australia_Victoria-Twin Reefs, Bunurong-26-70:KelpCover_Australia_Victoria",148,"Temperate Australasia"
"203","Bassian",-0.063483207141271,0.0323043546963044,0.02575,-0.145909770018235,0.0165096954477393,-0.132522131144142,-0.00438139968070544,-0.112543934806295,-0.0058239952885473,-0.146922386291942,-0.129213520236325,-0.11752981065204,-0.00974830171658887,0.00015387178319856,0.0157230636615796,"KelpCover_Temperate_Australia-Rheban.Maria Island Vincinity.TAS.2-11-413:KelpCover_Temperate_Australia",3,26,1.00159322972677,1.00454449475599,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Rheban.Maria Island Vincinity.TAS.2-11-413:KelpCover_Temperate_Australia",149,"Temperate Australasia"
"204","Bassian",-0.05967206372886,0.0438747195987773,0.08675,-0.176988769055387,0.0446890770543084,-0.141353557551713,0.0278172423342515,-0.131603078267744,0.0106426924967249,-0.171464122074863,-0.143642475398998,-0.130811399727227,0.0120783229956871,0.0260283749870488,0.0544908949242311,"KelpCover_Temperate_Australia-Shark Jaw Gulch. 5m.Port Davey.TAS.16-11-444:KelpCover_Temperate_Australia",3,26,1.00093093858022,1.0017408316823,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Shark Jaw Gulch. 5m.Port Davey.TAS.16-11-444:KelpCover_Temperate_Australia",150,"Temperate Australasia"
"205","Bassian",-0.057855022826532,0.0368996581745965,0.058,-0.150041747524084,0.0371434910143147,-0.128260667616936,0.0171802143367573,-0.121148751804319,0.000623696491520617,-0.151196331585328,-0.130979061404222,-0.119030599964295,0.00284589813224612,0.0149364062873906,0.0366490411719479,"KelpCover_Australia_Victoria-Shortland Bluff, Port Phillip Heads-26-64:KelpCover_Australia_Victoria",3,25,0.999913809472693,1.00151107495617,"site_slope","Ecoregion","1900-2015","KelpCover_Australia_Victoria-Shortland Bluff, Port Phillip Heads-26-64:KelpCover_Australia_Victoria",151,"Temperate Australasia"
"206","Bassian",-0.0556454602075503,0.0463706151721228,0.11275,-0.177719439124158,0.0602255923550218,-0.140895373861862,0.0399489318030956,-0.128838619879035,0.0213291523207113,-0.169476225919569,-0.146667658312345,-0.130579904785743,0.0202821302111482,0.0356610403779166,0.0670102792045109,"KelpCover_Australia_Victoria-Point Cook Pines, Port Phillip Bay North-26-52:KelpCover_Australia_Victoria",3,25,1.00099907617513,1.00499737556985,"site_slope","Ecoregion","1900-2015","KelpCover_Australia_Victoria-Point Cook Pines, Port Phillip Bay North-26-52:KelpCover_Australia_Victoria",152,"Temperate Australasia"
"207","Bassian",-0.0482529938105628,0.0474481363220498,0.153,-0.163720550811409,0.0797222221880468,-0.141387622838761,0.0452312611364656,-0.122185223310087,0.0353932324510259,-0.170202848662546,-0.143016559439878,-0.128481114628909,0.0300276032163416,0.0444642953890789,0.0745032375319134,"KelpCover_Australia_Victoria-Point Gelibrand, Port Phillip Bay North-26-54:KelpCover_Australia_Victoria",3,25,0.999841542958821,1.00074225591075,"site_slope","Ecoregion","1900-2015","KelpCover_Australia_Victoria-Point Gelibrand, Port Phillip Bay North-26-54:KelpCover_Australia_Victoria",153,"Temperate Australasia"
"208","Bassian",-0.0471197489141365,0.0426336846637065,0.146,-0.15569949853084,0.0528506648041611,-0.128885077595582,0.0333524175190098,-0.117078806599901,0.0223014289765016,-0.153235828862737,-0.127549789291073,-0.116979464364771,0.0225065046458979,0.0347516725873379,0.0557705905982712,"KelpCover_Temperate_Australia-South Whalers Point.Port Davey.TAS.16-11-478:KelpCover_Temperate_Australia",3,26,1.00038741520503,1.00201169535855,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-South Whalers Point.Port Davey.TAS.16-11-478:KelpCover_Temperate_Australia",154,"Temperate Australasia"
"209","Bassian",-0.0459123541660245,0.0379469258612948,0.11825,-0.13657709076014,0.0530778740834676,-0.120677660938026,0.0270417871729036,-0.105349625519588,0.0183909546410797,-0.140782897106437,-0.120417585056104,-0.107766770126915,0.0163264972298883,0.0279688816210677,0.0503180795720436,"KelpCover_Australia_Victoria-Shack Bay West, Bunurong-26-62:KelpCover_Australia_Victoria",3,25,1.00057014694785,1.00236498476148,"site_slope","Ecoregion","1900-2015","KelpCover_Australia_Victoria-Shack Bay West, Bunurong-26-62:KelpCover_Australia_Victoria",155,"Temperate Australasia"
"210","Bassian",-0.0437622700472063,0.0379089545135118,0.115,-0.146269963276148,0.0496119028327785,-0.122590460071972,0.0252205762008983,-0.110633781183908,0.0135552567785549,-0.145632062862354,-0.119474415877255,-0.108147183092757,0.0175119648703422,0.0293707420375237,0.0527216274200306,"KelpCover_Australia_Victoria-C. Patt. Boat Ramp, Bunurong-26-7:KelpCover_Australia_Victoria",3,25,1.00048209295072,1.00206289306733,"site_slope","Ecoregion","1900-2015","KelpCover_Australia_Victoria-C. Patt. Boat Ramp, Bunurong-26-7:KelpCover_Australia_Victoria",156,"Temperate Australasia"
"211","Bassian",-0.0423720010434014,0.0355426752156022,0.11475,-0.138198869825214,0.0476522676365014,-0.111664930875669,0.0273052113698812,-0.0981121665765434,0.0173301373252907,-0.138204153014885,-0.112545152308197,-0.100602303815543,0.0151727914003261,0.0270571953250607,0.0476128967063985,"KelpCover_Australia_Victoria-Oaks East, Bunurong-26-44:KelpCover_Australia_Victoria",3,25,1.00013763540586,1.00164165214876,"site_slope","Ecoregion","1900-2015","KelpCover_Australia_Victoria-Oaks East, Bunurong-26-44:KelpCover_Australia_Victoria",157,"Temperate Australasia"
"212","Bassian",-0.0417903206584531,0.0359125870362246,0.1185,-0.13188694892983,0.0532719484727485,-0.114446025848505,0.0252271151943325,-0.103774468971707,0.0133882669338725,-0.133276617880785,-0.111050297665997,-0.100700124699249,0.0168995816578186,0.0294610862057852,0.0523253151559263,"KelpCover_Temperate_Australia-Schouten 3.Schouten Island.TAS.14-11-433:KelpCover_Temperate_Australia",3,26,0.999744050254989,1.00020295918909,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Schouten 3.Schouten Island.TAS.14-11-433:KelpCover_Temperate_Australia",158,"Temperate Australasia"
"213","Bassian",-0.0411108641292808,0.0479919170134412,0.18575,-0.159753248736468,0.0822470572568595,-0.130473509806775,0.0564459845678131,-0.122400660774112,0.0360975667470962,-0.166015120762067,-0.135116718279135,-0.119522643863834,0.0396852535747669,0.0541560598587925,0.0762687571657782,"KelpCover_Australia_Victoria-Ricketts Point Tea House, Port Phillip Bay North-26-59:KelpCover_Australia_Victoria",3,25,0.999639783664931,1.00029490825385,"site_slope","Ecoregion","1900-2015","KelpCover_Australia_Victoria-Ricketts Point Tea House, Port Phillip Bay North-26-59:KelpCover_Australia_Victoria",159,"Temperate Australasia"
"214","Bassian",-0.0407267212195783,0.0349907801271587,0.124,-0.131210874198472,0.0450142371957198,-0.107608988716295,0.0285904192076189,-0.099312833803178,0.0152992495598814,-0.130876873427195,-0.110027113163017,-0.0990722720841751,0.015810410898253,0.0261734655606246,0.0453945737853181,"KelpCover_Australia_Victoria-Shack Bay East, Bunurong-26-61:KelpCover_Australia_Victoria",3,25,1.00253233435377,1.00629857908682,"site_slope","Ecoregion","1900-2015","KelpCover_Australia_Victoria-Shack Bay East, Bunurong-26-61:KelpCover_Australia_Victoria",160,"Temperate Australasia"
"215","Bassian",-0.0399691933155292,0.0377148050433723,0.147,-0.137832690462782,0.0581131403156087,-0.111771035887417,0.0337982761651424,-0.101805019735375,0.0206922030901612,-0.137343861704987,-0.111832985893473,-0.101508290437445,0.0214265255036884,0.0337401129948851,0.0594526861731426,"KelpCover_Temperate_Australia-Isle of the Dead.Tasman Peninsular.TAS.17-11-244:KelpCover_Temperate_Australia",3,26,1.00236306844595,1.00719053949033,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Isle of the Dead.Tasman Peninsular.TAS.17-11-244:KelpCover_Temperate_Australia",161,"Temperate Australasia"
"216","Bassian",-0.0373793729083235,0.0310910031930148,0.1205,-0.114296189422218,0.0452234929209285,-0.0942877731925353,0.0241009310051224,-0.0882814068456804,0.0126538356094683,-0.117744520040326,-0.0969322563587082,-0.0871534796161227,0.0139374067976882,0.0223315940814332,0.0420911645611733,"KelpCover_Temperate_Australia-Mutton Bird Island.Port Davey.TAS.16-11-309:KelpCover_Temperate_Australia",3,26,1.00069001257108,1.00279385443575,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Mutton Bird Island.Port Davey.TAS.16-11-309:KelpCover_Temperate_Australia",162,"Temperate Australasia"
"217","Bassian",-0.0359151295706619,0.0441071612097555,0.20825,-0.147536660916538,0.0779016766280699,-0.124233579020768,0.0470568914731309,-0.109152104654462,0.0353956594461762,-0.145410612084533,-0.121019672210426,-0.1081379114105,0.0373352805773403,0.0507810099058515,0.0819084157609998,"KelpCover_Australia_Victoria-Eagle Rock Inside, Westen Central Victoria-26-12:KelpCover_Australia_Victoria",3,25,1.00060097162463,1.00238573275934,"site_slope","Ecoregion","1900-2015","KelpCover_Australia_Victoria-Eagle Rock Inside, Westen Central Victoria-26-12:KelpCover_Australia_Victoria",163,"Temperate Australasia"
"218","Bassian",-0.035413290079865,0.036695589283404,0.16725,-0.131313237908776,0.0611109611677315,-0.103263053105094,0.0366121362353996,-0.0931739460459705,0.0261403533894291,-0.131341271159182,-0.107632124557729,-0.0959433526678144,0.0239110690204117,0.0334356751852,0.0603796562137687,"KelpCover_Australia_Victoria-Petrel Rock East, Bunurong-26-49:KelpCover_Australia_Victoria",3,25,1.00016449896344,1.0023060566046,"site_slope","Ecoregion","1900-2015","KelpCover_Australia_Victoria-Petrel Rock East, Bunurong-26-49:KelpCover_Australia_Victoria",164,"Temperate Australasia"
"219","Bassian",-0.0351774242916184,0.0377592615398026,0.1735,-0.132535646915799,0.0595036476489868,-0.107717589531464,0.0383391328118503,-0.102100068442649,0.0224566701609492,-0.132008428547039,-0.108403772215304,-0.0981637677951188,0.0271403799453503,0.0379681317084102,0.060013954925394,"KelpCover_Temperate_Australia-Port Arthur/Stewarts Bay.Tasman Peninsular.TAS.17-11-398:KelpCover_Temperate_Australia",3,26,0.999109971781761,0.999180046924793,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Port Arthur/Stewarts Bay.Tasman Peninsular.TAS.17-11-398:KelpCover_Temperate_Australia",165,"Temperate Australasia"
"220","Bassian",-0.0349507330873005,0.0479111992651424,0.22925,-0.162700466975522,0.0912201740267746,-0.127618895647876,0.0607514324944689,-0.118173382951243,0.0391401431217192,-0.163908224702611,-0.129674917453227,-0.11345371008759,0.0440198771906273,0.0598036524096895,0.0909097573754923,"KelpCover_Australia_Victoria-Halfmoon Bay, Port Phillip Bay North-26-18:KelpCover_Australia_Victoria",3,25,1.00120325395827,1.00383316904998,"site_slope","Ecoregion","1900-2015","KelpCover_Australia_Victoria-Halfmoon Bay, Port Phillip Bay North-26-18:KelpCover_Australia_Victoria",166,"Temperate Australasia"
"221","Bassian",-0.0337179490340463,0.0364739442967125,0.17775,-0.128315270951266,0.0551867160341138,-0.106006993328835,0.0367729980096739,-0.0917414584620917,0.0282650698923083,-0.125935671533279,-0.106011338574992,-0.0937024770854992,0.0263238540117569,0.0366678010101074,0.0602210192988065,"KelpCover_Australia_Victoria-Lonsdale Point, Port Phillip Heads-26-34:KelpCover_Australia_Victoria",3,25,1.00186730760188,1.00594651052376,"site_slope","Ecoregion","1900-2015","KelpCover_Australia_Victoria-Lonsdale Point, Port Phillip Heads-26-34:KelpCover_Australia_Victoria",167,"Temperate Australasia"
"222","Bassian",-0.0335124915059846,0.0373922293317619,0.17825,-0.128759519643935,0.0614933149828564,-0.106397742865545,0.0436860441355244,-0.0938776257817164,0.0301008750060559,-0.125699300647149,-0.108106581631549,-0.0953797627560057,0.0287970102040184,0.0425935654361663,0.0647351616376953,"KelpCover_Australia_Victoria-Lonsdale Kelp Inner, Port Phillip Heads-26-32:KelpCover_Australia_Victoria",3,25,1.00071503796425,1.0035148101145,"site_slope","Ecoregion","1900-2015","KelpCover_Australia_Victoria-Lonsdale Kelp Inner, Port Phillip Heads-26-32:KelpCover_Australia_Victoria",168,"Temperate Australasia"
"223","Bassian",-0.0332402324639613,0.03854626031808,0.19275,-0.130686757228351,0.0666879913841122,-0.109348562387756,0.0386727757414058,-0.100469185945473,0.0247581193272497,-0.13343379000976,-0.107440126477294,-0.09653252037937,0.0294533330502964,0.0417809523675441,0.0655417026333915,"KelpCover_Temperate_Australia-Binalong Bay.North East.TAS.19-11-26:KelpCover_Temperate_Australia",3,26,1.00080693055852,1.00343744710897,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Binalong Bay.North East.TAS.19-11-26:KelpCover_Temperate_Australia",169,"Temperate Australasia"
"224","Bassian",-0.0327939234174124,0.037454687925526,0.193,-0.128548596586453,0.0630997932315123,-0.104729079955244,0.040916584183263,-0.0968549466449985,0.0245106287233257,-0.126906815715828,-0.104739363739958,-0.0931069715806072,0.0291314797666128,0.0408596775091382,0.0655060219065785,"KelpCover_Australia_Victoria-Lonsdale Back Beach, Port Phillip Heads-26-31:KelpCover_Australia_Victoria",3,25,1.0055730552365,1.016304837333,"site_slope","Ecoregion","1900-2015","KelpCover_Australia_Victoria-Lonsdale Back Beach, Port Phillip Heads-26-31:KelpCover_Australia_Victoria",170,"Temperate Australasia"
"225","Bassian",-0.0313108211953639,0.036350107860277,0.19275,-0.128450322207556,0.0598145172145018,-0.101911750913359,0.0411080398577265,-0.088572833237095,0.0324144187662252,-0.124252422741218,-0.104299536795264,-0.0923601747305305,0.0294693421063521,0.0394278859878601,0.0645592188002474,"KelpCover_Australia_Victoria-Cape Patterson, Bunurong-26-9:KelpCover_Australia_Victoria",3,25,0.999487917746555,1.00032171957403,"site_slope","Ecoregion","1900-2015","KelpCover_Australia_Victoria-Cape Patterson, Bunurong-26-9:KelpCover_Australia_Victoria",171,"Temperate Australasia"
"226","Bassian",-0.0312652173609732,0.0356826821865371,0.185,-0.126441600774415,0.0602572135340561,-0.106075961265185,0.0349874225064817,-0.0900579610719192,0.0257602615771406,-0.124636518168909,-0.101235465093149,-0.0898339214228347,0.0261067688605469,0.0403472948940414,0.0621821017370429,"KelpCover_Temperate_Australia-North West. Schouten.Schouten Island.TAS.14-11-346:KelpCover_Temperate_Australia",3,26,1.00011631570581,1.00136568596812,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-North West. Schouten.Schouten Island.TAS.14-11-346:KelpCover_Temperate_Australia",172,"Temperate Australasia"
"227","Bassian",-0.0301361331259501,0.0365660818333665,0.205,-0.123444044845233,0.0628855862798214,-0.103110906580506,0.0401789425371089,-0.0882214434939656,0.03277239410635,-0.12280456065093,-0.102740370005613,-0.0913462269562153,0.0310522257724179,0.0407756101798753,0.063640902798326,"KelpCover_Temperate_Australia-Green Point.Northern West .TAS.23-11-201:KelpCover_Temperate_Australia",3,26,0.99954667974845,1.00016835786317,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Green Point.Northern West .TAS.23-11-201:KelpCover_Temperate_Australia",173,"Temperate Australasia"
"228","Bassian",-0.0301050122817633,0.0522955642851692,0.272,-0.187890553864097,0.0920071397628309,-0.133993728297907,0.0733365732059117,-0.113048698923409,0.058705864673973,-0.184095084954461,-0.136823405729557,-0.116569268466953,0.0562793523162624,0.0713525449088245,0.0992995261431576,"KelpCover_Temperate_Australia-Annulus (Popes Eye).Port Phillip Heads.VIC.28-11-6:KelpCover_Temperate_Australia",3,26,1.00124166178865,1.00435248643742,"site_slope","Ecoregion","1900-2015","KelpCover_Temperate_Australia-Annulus (Popes Eye).Port Phillip Heads.VIC.28-11-6:KelpCover_Temperate_Australia",174,"Temperate Australasia"
