"X","study_ID","Study","Site","Latitude","Longitude","max_Depth","mean_Depth","min_Depth","trajectory_ID","sample_size","sample_unit_size_sq_m","year","period","rawDate","sasDate","biomass_KG_wet_per_sq_m","Stipe_Density_num_per_sq_m","individual_per_sq_m","percent_cover","biomass_KG_wet_per_sq_m_STD","Stipe_Density_num_per_sq_m_STD","individual_per_sq_m_STD","percent_cover_STD","focalKelp","focalKelp_STD","focalUnit","elapsed","ROC","len","ECOREGION","PROVINCE","REALM","StudySite","Date","DaysSince1900","YearsSince1900","Decade","stdByECOREGION","stdByECOREGIONZ","ln_stdByECOREGION","stdByREALM","stdByREALMZ","ln_stdByREALM","stdByPROVINCE","stdByPROVINCEZ","ln_stdByPROVINCE","realLatByRealm","num_years","ProvinceSite","EcoregionSite","julian","meanjul","SiteN","StudyN","ProvinceN","EcoregionN"
8125,26,"KelpCover_Australia_Victoria","Beware Reef, Twofold Shelf",-37.82025,148.78686,10,10,10,5,1,0.25,2004,1,16302,2004-08-19,NA,NA,NA,40.2,NA,NA,NA,NA,40.2,NA,1,NA,NA,3,"Cape Howe","Southeast Australian Shelf","Temperate Australasia","KelpCover_Australia_Victoria-Beware Reef, Twofold Shelf-26-5",20040819,38216,104.62970568104,2000,0.417301038062284,1.63588385610582,-0.849376143088842,0.417156693185749,1.77381635880906,-0.84972210399871,0.417156693185749,1.82355727302384,-0.84972210399871,7.699517,5,"Southeast Australian Shelf:Beware Reef, Twofold Shelf","Cape Howe:Beware Reef, Twofold Shelf",12649,13457.6666666667,264,28,10,5
8126,26,"KelpCover_Australia_Victoria","Beware Reef, Twofold Shelf",-37.82025,148.78686,10,10,10,5,1,0.25,2006,2,16918,2006-04-27,NA,NA,NA,45.6,NA,NA,NA,NA,45.6,NA,1,616,0.0747343723,3,"Cape Howe","Southeast Australian Shelf","Temperate Australasia","KelpCover_Australia_Victoria-Beware Reef, Twofold Shelf-26-5",20060427,38832,106.316221765914,2000,0.473356401384083,1.85562944871704,-0.726213858312722,0.473192666897267,2.01209019805207,-0.72655981922259,0.473192666897267,2.06851272760913,-0.72655981922259,7.699517,5,"Southeast Australian Shelf:Beware Reef, Twofold Shelf","Cape Howe:Beware Reef, Twofold Shelf",13265,13457.6666666667,264,28,10,5
8127,26,"KelpCover_Australia_Victoria","Beware Reef, Twofold Shelf",-37.82025,148.78686,10,10,10,5,1,0.25,2009,3,18112,2009-08-03,NA,NA,NA,35.4,NA,NA,NA,NA,35.4,NA,1,1194,-0.07745377,3,"Cape Howe","Southeast Australian Shelf","Temperate Australasia","KelpCover_Australia_Victoria-Beware Reef, Twofold Shelf-26-5",20090803,40026,109.585215605749,2000,0.367474048442907,1.44055444045139,-0.973245624801627,0.36734693877551,1.56201739059306,-0.973591585711496,0.36734693877551,1.60581909117025,-0.973591585711496,7.699517,5,"Southeast Australian Shelf:Beware Reef, Twofold Shelf","Cape Howe:Beware Reef, Twofold Shelf",14459,13457.6666666667,264,28,10,5
8158,26,"KelpCover_Australia_Victoria","Durvillaea Flats, Twofold Shelf",-37.796,149.28779,4,4,4,11,1,0.25,2004,1,16091,2004-01-21,NA,NA,NA,4.4,NA,NA,NA,NA,4.4,NA,1,NA,NA,4,"Cape Howe","Southeast Australian Shelf","Temperate Australasia","KelpCover_Australia_Victoria-Durvillaea Flats, Twofold Shelf-26-11",20040121,38005,104.052019164956,2000,0.0456747404844291,0.17905196434989,-2.88141544587409,0.0456589415427188,0.194149054198007,-2.88176140678396,0.0456589415427188,0.199593333365793,-2.88176140678396,7.675267,6,"Southeast Australian Shelf:Durvillaea Flats, Twofold Shelf","Cape Howe:Durvillaea Flats, Twofold Shelf",12438,13782.25,268,28,10,5
8159,26,"KelpCover_Australia_Victoria","Durvillaea Flats, Twofold Shelf",-37.796,149.28779,4,4,4,11,1,0.25,2006,2,16926,2006-05-05,NA,NA,NA,1.8,NA,NA,NA,NA,1.8,NA,1,835,-0.390978418,4,"Cape Howe","Southeast Australian Shelf","Temperate Australasia","KelpCover_Australia_Victoria-Durvillaea Flats, Twofold Shelf-26-11",20060505,38840,106.338124572211,2000,0.0186851211072664,0.0732485308704097,-3.53819498226316,0.0186786579038395,0.0794246130810028,-3.53854094317303,0.0186786579038395,0.0816518181950973,-3.53854094317303,7.675267,6,"Southeast Australian Shelf:Durvillaea Flats, Twofold Shelf","Cape Howe:Durvillaea Flats, Twofold Shelf",13273,13782.25,268,28,10,5
8160,26,"KelpCover_Australia_Victoria","Durvillaea Flats, Twofold Shelf",-37.796,149.28779,4,4,4,11,1,0.25,2009,3,18118,2009-08-09,NA,NA,NA,2.8,NA,NA,NA,NA,2.8,NA,1,1192,0.1353854134,4,"Cape Howe","Southeast Australian Shelf","Temperate Australasia","KelpCover_Australia_Victoria-Durvillaea Flats, Twofold Shelf-26-11",20090809,40032,109.601642710472,2000,0.0290657439446367,0.113942159131748,-3.23281333271198,0.0290556900726392,0.123549398126004,-3.23315929362185,0.0290556900726392,0.127013939414596,-3.23315929362185,7.675267,6,"Southeast Australian Shelf:Durvillaea Flats, Twofold Shelf","Cape Howe:Durvillaea Flats, Twofold Shelf",14465,13782.25,268,28,10,5
8161,26,"KelpCover_Australia_Victoria","Durvillaea Flats, Twofold Shelf",-37.796,149.28779,4,4,4,11,1,0.25,2010,4,18606,2010-12-10,NA,NA,NA,2.4,NA,NA,NA,NA,2.4,NA,1,488,-0.115376098,4,"Cape Howe","Southeast Australian Shelf","Temperate Australasia","KelpCover_Australia_Victoria-Durvillaea Flats, Twofold Shelf-26-11",20101210,40520,110.937713894593,2010,0.0249134948096886,0.0976647078272129,-3.34403896782221,0.0249048772051193,0.105899484108004,-3.34438492873208,0.0249048772051193,0.108869090926796,-3.34438492873208,7.675267,6,"Southeast Australian Shelf:Durvillaea Flats, Twofold Shelf","Cape Howe:Durvillaea Flats, Twofold Shelf",14953,13782.25,268,28,10,5
8186,26,"KelpCover_Australia_Victoria","Hicks Light, Twofold Shelf",-37.802025,149.277349,5,5,5,20,1,0.25,2001,1,15086,2001-04-21,NA,NA,NA,1.1,NA,NA,NA,NA,1.1,NA,1,NA,NA,5,"Cape Howe","Southeast Australian Shelf","Temperate Australasia","KelpCover_Australia_Victoria-Hicks Light, Twofold Shelf-26-20",20010421,37000,101.300479123888,2000,0.0114186851211073,0.0447629910874726,-3.82587705471495,0.0114147353856797,0.0485372635495017,-3.82622301562481,0.0114147353856797,0.0498983333414484,-3.82622301562481,7.681292,9,"Southeast Australian Shelf:Hicks Light, Twofold Shelf","Cape Howe:Hicks Light, Twofold Shelf",11433,13323,272,28,10,5
8187,26,"KelpCover_Australia_Victoria","Hicks Light, Twofold Shelf",-37.802025,149.277349,5,5,5,20,1,0.25,2004,2,16286,2004-08-03,NA,NA,NA,15.7,NA,NA,NA,NA,15.7,NA,1,1200,0.8091354433,5,"Cape Howe","Southeast Australian Shelf","Temperate Australasia","KelpCover_Australia_Victoria-Hicks Light, Twofold Shelf-26-20",20040803,38200,104.585900068446,2000,0.162975778546713,0.638889963703018,-1.75240568002161,0.162919405050156,0.692759125206524,-1.75275164093148,0.162919405050156,0.712185303146127,-1.75275164093148,7.681292,9,"Southeast Australian Shelf:Hicks Light, Twofold Shelf","Cape Howe:Hicks Light, Twofold Shelf",12633,13323,272,28,10,5
8188,26,"KelpCover_Australia_Victoria","Hicks Light, Twofold Shelf",-37.802025,149.277349,5,5,5,20,1,0.25,2006,3,16926,2006-05-05,NA,NA,NA,9.2,NA,NA,NA,NA,9.2,NA,1,640,-0.30501641,5,"Cape Howe","Southeast Australian Shelf","Temperate Australasia","KelpCover_Australia_Victoria-Hicks Light, Twofold Shelf-26-20",20060505,38840,106.338124572211,2000,0.0955017301038062,0.374381380004316,-2.2454266791541,0.0954686959529575,0.405948022414014,-2.24577264006397,0.0954686959529575,0.417331515219386,-2.24577264006397,7.681292,9,"Southeast Australian Shelf:Hicks Light, Twofold Shelf","Cape Howe:Hicks Light, Twofold Shelf",13273,13323,272,28,10,5
8189,26,"KelpCover_Australia_Victoria","Hicks Light, Twofold Shelf",-37.802025,149.277349,5,5,5,20,1,0.25,2009,4,18110,2009-08-01,NA,NA,NA,11.9,NA,NA,NA,NA,11.9,NA,1,1184,0.0793847788,5,"Cape Howe","Southeast Australian Shelf","Temperate Australasia","KelpCover_Australia_Victoria-Hicks Light, Twofold Shelf-26-20",20090801,40024,109.579739904175,2000,0.123529411764706,0.484254176309931,-2.0105870880767,0.123486682808717,0.525084942035519,-2.01093304898656,0.123486682808717,0.539809242512032,-2.01093304898656,7.681292,9,"Southeast Australian Shelf:Hicks Light, Twofold Shelf","Cape Howe:Hicks Light, Twofold Shelf",14457,13323,272,28,10,5
8190,26,"KelpCover_Australia_Victoria","Hicks Light, Twofold Shelf",-37.802025,149.277349,5,5,5,20,1,0.25,2010,5,18472,2010-07-29,NA,NA,NA,11.3,NA,NA,NA,NA,11.3,NA,1,362,-0.052200152,5,"Cape Howe","Southeast Australian Shelf","Temperate Australasia","KelpCover_Australia_Victoria-Hicks Light, Twofold Shelf-26-20",20100729,40386,110.570841889117,2010,0.117301038062284,0.459837999353127,-2.05821513706595,0.117260463507437,0.498610071008518,-2.05856109797582,0.117260463507437,0.512591969780333,-2.05856109797582,7.681292,9,"Southeast Australian Shelf:Hicks Light, Twofold Shelf","Cape Howe:Hicks Light, Twofold Shelf",14819,13323,272,28,10,5
8211,26,"KelpCover_Australia_Victoria","Iron Prince, Twofold Shelf",-37.519331,149.962944,5,5,5,26,1,0.25,2001,1,14986,2001-01-11,NA,NA,NA,0.4,NA,NA,NA,NA,0.4,NA,1,NA,NA,5,"Cape Howe","Southeast Australian Shelf","Temperate Australasia","KelpCover_Australia_Victoria-Iron Prince, Twofold Shelf-26-26",20010111,36900,101.026694045175,2000,0.0041522491349481,0.0162774513045355,-4.23134216282311,0.00415081286751989,0.0176499140180006,-4.23168812373298,0.00415081286751989,0.0181448484877994,-4.23168812373298,7.398598,9,"Southeast Australian Shelf:Iron Prince, Twofold Shelf","Cape Howe:Iron Prince, Twofold Shelf",11333,13306.2,273,28,10,5
8212,26,"KelpCover_Australia_Victoria","Iron Prince, Twofold Shelf",-37.519331,149.962944,5,5,5,26,1,0.25,2004,2,16291,2004-08-08,NA,NA,NA,0,NA,NA,NA,NA,0,NA,1,1305,-9999,5,"Cape Howe","Southeast Australian Shelf","Temperate Australasia","KelpCover_Australia_Victoria-Iron Prince, Twofold Shelf-26-26",20040808,38205,104.599589322382,2000,0,0,-4.56781439944432,0,0,-4.56816036035419,0,0,-4.56816036035419,7.398598,9,"Southeast Australian Shelf:Iron Prince, Twofold Shelf","Cape Howe:Iron Prince, Twofold Shelf",12638,13306.2,273,28,10,5
8213,26,"KelpCover_Australia_Victoria","Iron Prince, Twofold Shelf",-37.519331,149.962944,5,5,5,26,1,0.25,2006,3,16929,2006-05-08,NA,NA,NA,0,NA,NA,NA,NA,0,NA,1,638,NA,5,"Cape Howe","Southeast Australian Shelf","Temperate Australasia","KelpCover_Australia_Victoria-Iron Prince, Twofold Shelf-26-26",20060508,38843,106.346338124572,2000,0,0,-4.56781439944432,0,0,-4.56816036035419,0,0,-4.56816036035419,7.398598,9,"Southeast Australian Shelf:Iron Prince, Twofold Shelf","Cape Howe:Iron Prince, Twofold Shelf",13276,13306.2,273,28,10,5
8214,26,"KelpCover_Australia_Victoria","Iron Prince, Twofold Shelf",-37.519331,149.962944,5,5,5,26,1,0.25,2009,4,18121,2009-08-12,NA,NA,NA,0.4,NA,NA,NA,NA,0.4,NA,1,1192,9999,5,"Cape Howe","Southeast Australian Shelf","Temperate Australasia","KelpCover_Australia_Victoria-Iron Prince, Twofold Shelf-26-26",20090812,40035,109.609856262834,2000,0.0041522491349481,0.0162774513045355,-4.23134216282311,0.00415081286751989,0.0176499140180006,-4.23168812373298,0.00415081286751989,0.0181448484877994,-4.23168812373298,7.398598,9,"Southeast Australian Shelf:Iron Prince, Twofold Shelf","Cape Howe:Iron Prince, Twofold Shelf",14468,13306.2,273,28,10,5
8215,26,"KelpCover_Australia_Victoria","Iron Prince, Twofold Shelf",-37.519331,149.962944,5,5,5,26,1,0.25,2010,5,18469,2010-07-26,NA,NA,NA,0,NA,NA,NA,NA,0,NA,1,348,-9999,5,"Cape Howe","Southeast Australian Shelf","Temperate Australasia","KelpCover_Australia_Victoria-Iron Prince, Twofold Shelf-26-26",20100726,40383,110.562628336756,2010,0,0,-4.56781439944432,0,0,-4.56816036035419,0,0,-4.56816036035419,7.398598,9,"Southeast Australian Shelf:Iron Prince, Twofold Shelf","Cape Howe:Iron Prince, Twofold Shelf",14816,13306.2,273,28,10,5
8224,26,"KelpCover_Australia_Victoria","Krafts Garden, Twofold Shelf",-37.797478,149.28785,5,5,5,30,1,0.25,2001,1,15086,2001-04-21,NA,NA,NA,6.6,NA,NA,NA,NA,6.6,NA,1,NA,NA,5,"Cape Howe","Southeast Australian Shelf","Temperate Australasia","KelpCover_Australia_Victoria-Krafts Garden, Twofold Shelf-26-30",20010421,37000,101.300479123888,2000,0.0685121107266436,0.268577946524835,-2.53966615215204,0.0684884123140782,0.29122358129701,-2.54001211306191,0.0684884123140782,0.29939000004869,-2.54001211306191,7.676745,9,"Southeast Australian Shelf:Krafts Garden, Twofold Shelf","Cape Howe:Krafts Garden, Twofold Shelf",11433,13285.6,275,28,10,5
8225,26,"KelpCover_Australia_Victoria","Krafts Garden, Twofold Shelf",-37.797478,149.28785,5,5,5,30,1,0.25,2004,2,16091,2004-01-21,NA,NA,NA,14.5,NA,NA,NA,NA,14.5,NA,1,1005,0.2860503531,5,"Cape Howe","Southeast Australian Shelf","Temperate Australasia","KelpCover_Australia_Victoria-Krafts Garden, Twofold Shelf-26-30",20040121,38005,104.052019164956,2000,0.150519031141869,0.590057609789411,-1.82697437551912,0.150466966447596,0.639809383152523,-1.82732033642899,0.150466966447596,0.657750757682729,-1.82732033642899,7.676745,9,"Southeast Australian Shelf:Krafts Garden, Twofold Shelf","Cape Howe:Krafts Garden, Twofold Shelf",12438,13285.6,275,28,10,5
8226,26,"KelpCover_Australia_Victoria","Krafts Garden, Twofold Shelf",-37.797478,149.28785,5,5,5,30,1,0.25,2006,3,16926,2006-05-05,NA,NA,NA,3.5,NA,NA,NA,NA,3.5,NA,1,835,-0.621749844,5,"Cape Howe","Southeast Australian Shelf","Temperate Australasia","KelpCover_Australia_Victoria-Krafts Garden, Twofold Shelf-26-30",20060505,38840,106.338124572211,2000,0.0363321799307958,0.142427698914685,-3.06373700266805,0.036319612590799,0.154436747657505,-3.06408296357792,0.036319612590799,0.158767424268245,-3.06408296357792,7.676745,9,"Southeast Australian Shelf:Krafts Garden, Twofold Shelf","Cape Howe:Krafts Garden, Twofold Shelf",13273,13285.6,275,28,10,5
8227,26,"KelpCover_Australia_Victoria","Krafts Garden, Twofold Shelf",-37.797478,149.28785,5,5,5,30,1,0.25,2009,4,18118,2009-08-09,NA,NA,NA,2.8,NA,NA,NA,NA,2.8,NA,1,1192,-0.068375153,5,"Cape Howe","Southeast Australian Shelf","Temperate Australasia","KelpCover_Australia_Victoria-Krafts Garden, Twofold Shelf-26-30",20090809,40032,109.601642710472,2000,0.0290657439446367,0.113942159131748,-3.23281333271198,0.0290556900726392,0.123549398126004,-3.23315929362185,0.0290556900726392,0.127013939414596,-3.23315929362185,7.676745,9,"Southeast Australian Shelf:Krafts Garden, Twofold Shelf","Cape Howe:Krafts Garden, Twofold Shelf",14465,13285.6,275,28,10,5
8228,26,"KelpCover_Australia_Victoria","Krafts Garden, Twofold Shelf",-37.797478,149.28785,5,5,5,30,1,0.25,2010,5,18472,2010-07-29,NA,NA,NA,9.9,NA,NA,NA,NA,9.9,NA,1,354,1.3030503614,5,"Cape Howe","Southeast Australian Shelf","Temperate Australasia","KelpCover_Australia_Victoria-Krafts Garden, Twofold Shelf-26-30",20100729,40386,110.570841889117,2010,0.102768166089965,0.402866919787253,-2.17905161020922,0.102732618471117,0.436835371945515,-2.17939757111909,0.102732618471117,0.449085000073035,-2.17939757111909,7.676745,9,"Southeast Australian Shelf:Krafts Garden, Twofold Shelf","Cape Howe:Krafts Garden, Twofold Shelf",14819,13285.6,275,28,10,5
8308,26,"KelpCover_Australia_Victoria","Meuller Reef, Twofold Shelf",-37.78607,149.32244,7,7,7,40,1,0.25,2004,1,16286,2004-08-03,NA,NA,NA,45,NA,NA,NA,NA,45,NA,1,NA,NA,4,"Cape Howe","Southeast Australian Shelf","Temperate Australasia","KelpCover_Australia_Victoria-Meuller Reef, Twofold Shelf-26-40",20040803,38200,104.585900068446,2000,0.467128027681661,1.83121327176024,-0.739173002955227,0.466966447595988,1.98561532702507,-0.739518963865096,0.466966447595988,2.04129545487743,-0.739518963865096,7.665337,6,"Southeast Australian Shelf:Meuller Reef, Twofold Shelf","Cape Howe:Meuller Reef, Twofold Shelf",12633,13799.5,283,28,10,5
8309,26,"KelpCover_Australia_Victoria","Meuller Reef, Twofold Shelf",-37.78607,149.32244,7,7,7,40,1,0.25,2006,2,16929,2006-05-08,NA,NA,NA,63.8,NA,NA,NA,NA,63.8,NA,1,643,0.1982976336,4,"Cape Howe","Southeast Australian Shelf","Temperate Australasia","KelpCover_Australia_Victoria-Meuller Reef, Twofold Shelf-26-40",20060508,38843,106.346338124572,2000,0.662283737024221,2.59625348307341,-0.396508796086093,0.662054652369422,2.8151612858711,-0.396854756995962,0.662054652369422,2.89410333380401,-0.396854756995962,7.665337,6,"Southeast Australian Shelf:Meuller Reef, Twofold Shelf","Cape Howe:Meuller Reef, Twofold Shelf",13276,13799.5,283,28,10,5
8310,26,"KelpCover_Australia_Victoria","Meuller Reef, Twofold Shelf",-37.78607,149.32244,7,7,7,40,1,0.25,2009,3,18118,2009-08-09,NA,NA,NA,51.3,NA,NA,NA,NA,51.3,NA,1,1189,-0.0669868,4,"Cape Howe","Southeast Australian Shelf","Temperate Australasia","KelpCover_Australia_Victoria-Meuller Reef, Twofold Shelf-26-40",20090809,40032,109.601642710472,2000,0.532525951557093,2.08758312980668,-0.610818028373445,0.532341750259426,2.26360147280858,-0.611163989283314,0.532341750259426,2.32707681856027,-0.611163989283314,7.665337,6,"Southeast Australian Shelf:Meuller Reef, Twofold Shelf","Cape Howe:Meuller Reef, Twofold Shelf",14465,13799.5,283,28,10,5
8311,26,"KelpCover_Australia_Victoria","Meuller Reef, Twofold Shelf",-37.78607,149.32244,7,7,7,40,1,0.25,2010,4,18477,2010-08-03,NA,NA,NA,41.1,NA,NA,NA,NA,41.1,NA,1,359,-0.225542008,4,"Cape Howe","Southeast Australian Shelf","Temperate Australasia","KelpCover_Australia_Victoria-Meuller Reef, Twofold Shelf-26-40",20100803,40391,110.584531143053,2010,0.426643598615917,1.67250812154102,-0.827766658755987,0.426496022137669,1.81352866534956,-0.828112619665855,0.426496022137669,1.86438318212139,-0.828112619665855,7.665337,6,"Southeast Australian Shelf:Meuller Reef, Twofold Shelf","Cape Howe:Meuller Reef, Twofold Shelf",14824,13799.5,283,28,10,5
8322,26,"KelpCover_Australia_Victoria","Old Jetty Bay, Twofold Shelf",-37.795761,149.266232,4,4,4,45,1,0.25,2001,1,15075,2001-04-10,NA,NA,NA,13.3,NA,NA,NA,NA,13.3,NA,1,NA,NA,5,"Cape Howe","Southeast Australian Shelf","Temperate Australasia","KelpCover_Australia_Victoria-Old Jetty Bay, Twofold Shelf-26-45",20010410,36989,101.270362765229,2000,0.138062283737024,0.541225255875805,-1.90755486217846,0.138014527845036,0.586859641098521,-1.90790082308833,0.138014527845036,0.60331621221933,-1.90790082308833,7.675028,9,"Southeast Australian Shelf:Old Jetty Bay, Twofold Shelf","Cape Howe:Old Jetty Bay, Twofold Shelf",11422,13257.4,285,28,10,5
8323,26,"KelpCover_Australia_Victoria","Old Jetty Bay, Twofold Shelf",-37.795761,149.266232,4,4,4,45,1,0.25,2004,2,16091,2004-01-21,NA,NA,NA,34.2,NA,NA,NA,NA,34.2,NA,1,1016,0.3395320892,5,"Cape Howe","Southeast Australian Shelf","Temperate Australasia","KelpCover_Australia_Victoria-Old Jetty Bay, Twofold Shelf-26-45",20040121,38005,104.052019164956,2000,0.355017301038062,1.39172208653778,-1.00676831684027,0.354894500172951,1.50906764853905,-1.00711427775014,0.354894500172951,1.55138454570685,-1.00711427775014,7.675028,9,"Southeast Australian Shelf:Old Jetty Bay, Twofold Shelf","Cape Howe:Old Jetty Bay, Twofold Shelf",12438,13257.4,285,28,10,5
8324,26,"KelpCover_Australia_Victoria","Old Jetty Bay, Twofold Shelf",-37.795761,149.266232,4,4,4,45,1,0.25,2006,3,16907,2006-04-16,NA,NA,NA,24.3,NA,NA,NA,NA,24.3,NA,1,816,-0.152970502,5,"Cape Howe","Southeast Australian Shelf","Temperate Australasia","KelpCover_Australia_Victoria-Old Jetty Bay, Twofold Shelf-26-45",20060416,38821,106.286105407255,2000,0.252249134948097,0.98885516675053,-1.33701000371085,0.252161881701833,1.07223227659354,-1.33735596462072,0.252161881701833,1.10229954563381,-1.33735596462072,7.675028,9,"Southeast Australian Shelf:Old Jetty Bay, Twofold Shelf","Cape Howe:Old Jetty Bay, Twofold Shelf",13254,13257.4,285,28,10,5
8325,26,"KelpCover_Australia_Victoria","Old Jetty Bay, Twofold Shelf",-37.795761,149.266232,4,4,4,45,1,0.25,2009,4,18112,2009-08-03,NA,NA,NA,6.6,NA,NA,NA,NA,6.6,NA,1,1205,-0.395078255,5,"Cape Howe","Southeast Australian Shelf","Temperate Australasia","KelpCover_Australia_Victoria-Old Jetty Bay, Twofold Shelf-26-45",20090803,40026,109.585215605749,2000,0.0685121107266436,0.268577946524835,-2.53966615215204,0.0684884123140782,0.29122358129701,-2.54001211306191,0.0684884123140782,0.29939000004869,-2.54001211306191,7.675028,9,"Southeast Australian Shelf:Old Jetty Bay, Twofold Shelf","Cape Howe:Old Jetty Bay, Twofold Shelf",14459,13257.4,285,28,10,5
8326,26,"KelpCover_Australia_Victoria","Old Jetty Bay, Twofold Shelf",-37.795761,149.266232,4,4,4,45,1,0.25,2010,5,18367,2010-04-15,NA,NA,NA,7.1,NA,NA,NA,NA,7.1,NA,1,255,0.1045977669,5,"Cape Howe","Southeast Australian Shelf","Temperate Australasia","KelpCover_Australia_Victoria-Old Jetty Bay, Twofold Shelf-26-45",20100415,40281,110.283367556468,2010,0.0737024221453287,0.288924760655505,-2.47595033776593,0.073676928398478,0.313285973819511,-2.4762962986758,0.073676928398478,0.322071060658439,-2.4762962986758,7.675028,9,"Southeast Australian Shelf:Old Jetty Bay, Twofold Shelf","Cape Howe:Old Jetty Bay, Twofold Shelf",14714,13257.4,285,28,10,5
8330,26,"KelpCover_Australia_Victoria","Pearl Point, Twofold Shelf",-37.79419,148.88321,8,8,8,47,1,0.25,2004,1,16302,2004-08-19,NA,NA,NA,56.8,NA,NA,NA,NA,56.8,NA,1,NA,NA,3,"Cape Howe","Southeast Australian Shelf","Temperate Australasia","KelpCover_Australia_Victoria-Pearl Point, Twofold Shelf-26-47",20040819,38216,104.62970568104,2000,0.58961937716263,2.31139808524404,-0.51082562376599,0.589415427187824,2.50628779055609,-0.511171584675859,0.589415427187824,2.57656848526752,-0.511171584675859,7.673457,5,"Southeast Australian Shelf:Pearl Point, Twofold Shelf","Cape Howe:Pearl Point, Twofold Shelf",12649,13457.6666666667,286,28,10,5
8331,26,"KelpCover_Australia_Victoria","Pearl Point, Twofold Shelf",-37.79419,148.88321,8,8,8,47,1,0.25,2006,2,16918,2006-04-27,NA,NA,NA,54.3,NA,NA,NA,NA,54.3,NA,1,616,-0.026689398,3,"Cape Howe","Southeast Australian Shelf","Temperate Australasia","KelpCover_Australia_Victoria-Pearl Point, Twofold Shelf-26-47",20060427,38832,106.316221765914,2000,0.563667820069204,2.20966401459069,-0.555041490916033,0.563472846765825,2.39597582794358,-0.555387451825902,0.563472846765825,2.46316318221877,-0.555387451825902,7.673457,5,"Southeast Australian Shelf:Pearl Point, Twofold Shelf","Cape Howe:Pearl Point, Twofold Shelf",13265,13457.6666666667,286,28,10,5
8332,26,"KelpCover_Australia_Victoria","Pearl Point, Twofold Shelf",-37.79419,148.88321,8,8,8,47,1,0.25,2009,3,18112,2009-08-03,NA,NA,NA,63.9,NA,NA,NA,NA,63.9,NA,1,1194,0.0497997679,3,"Cape Howe","Southeast Australian Shelf","Temperate Australasia","KelpCover_Australia_Victoria-Pearl Point, Twofold Shelf-26-47",20090803,40026,109.585215605749,2000,0.663321799307959,2.60032284589954,-0.394966775734278,0.663092355586302,2.8195737643756,-0.395312736644146,0.663092355586302,2.89863954592596,-0.395312736644146,7.673457,5,"Southeast Australian Shelf:Pearl Point, Twofold Shelf","Cape Howe:Pearl Point, Twofold Shelf",14459,13457.6666666667,286,28,10,5
8333,26,"KelpCover_Australia_Victoria","Petrel Point, Twofold Shelf",-37.78209,149.38479,8,8,8,48,1,0.25,2004,1,16286,2004-08-03,NA,NA,NA,63.1,NA,NA,NA,NA,63.1,NA,1,NA,NA,4,"Cape Howe","Southeast Australian Shelf","Temperate Australasia","KelpCover_Australia_Victoria-Petrel Point, Twofold Shelf-26-48",20040803,38200,104.585900068446,2000,0.655017301038062,2.56776794329047,-0.407370035517698,0.654790729851263,2.7842739363396,-0.407715996427566,0.654790729851263,2.86234984895036,-0.407715996427566,7.661357,6,"Southeast Australian Shelf:Petrel Point, Twofold Shelf","Cape Howe:Petrel Point, Twofold Shelf",12633,13798.75,287,28,10,5
8334,26,"KelpCover_Australia_Victoria","Petrel Point, Twofold Shelf",-37.78209,149.38479,8,8,8,48,1,0.25,2006,2,16926,2006-05-05,NA,NA,NA,55.8,NA,NA,NA,NA,55.8,NA,1,640,-0.07016618,4,"Cape Howe","Southeast Australian Shelf","Temperate Australasia","KelpCover_Australia_Victoria-Petrel Point, Twofold Shelf-26-48",20060505,38840,106.338124572211,2000,0.57923875432526,2.2707044569827,-0.528278073717217,0.579038395019025,2.46216300551109,-0.528624034627085,0.579038395019025,2.53120636404802,-0.528624034627085,7.661357,6,"Southeast Australian Shelf:Petrel Point, Twofold Shelf","Cape Howe:Petrel Point, Twofold Shelf",13273,13798.75,287,28,10,5
8335,26,"KelpCover_Australia_Victoria","Petrel Point, Twofold Shelf",-37.78209,149.38479,8,8,8,48,1,0.25,2009,3,18118,2009-08-09,NA,NA,NA,51.1,NA,NA,NA,NA,51.1,NA,1,1192,-0.026961509,4,"Cape Howe","Southeast Australian Shelf","Temperate Australasia","KelpCover_Australia_Victoria-Petrel Point, Twofold Shelf-26-48",20090809,40032,109.601642710472,2000,0.530449826989619,2.07944440415441,-0.614649450685001,0.530266343825666,2.25477651579958,-0.614995411594869,0.530266343825666,2.31800439431637,-0.614995411594869,7.661357,6,"Southeast Australian Shelf:Petrel Point, Twofold Shelf","Cape Howe:Petrel Point, Twofold Shelf",14465,13798.75,287,28,10,5
8336,26,"KelpCover_Australia_Victoria","Petrel Point, Twofold Shelf",-37.78209,149.38479,8,8,8,48,1,0.25,2010,4,18477,2010-08-03,NA,NA,NA,39.4,NA,NA,NA,NA,39.4,NA,1,359,-0.264545469,4,"Cape Howe","Southeast Australian Shelf","Temperate Australasia","KelpCover_Australia_Victoria-Petrel Point, Twofold Shelf-26-48",20100803,40391,110.584531143053,2010,0.408996539792388,1.60332895349674,-0.868984614477218,0.408855067450709,1.73851653077306,-0.869330575387086,0.408855067450709,1.78726757604824,-0.869330575387086,7.661357,6,"Southeast Australian Shelf:Petrel Point, Twofold Shelf","Cape Howe:Petrel Point, Twofold Shelf",14824,13798.75,287,28,10,5
